@RELATION dados

@ATTRIBUTE A1	REAL
@ATTRIBUTE A2	REAL
@ATTRIBUTE A3	REAL
@ATTRIBUTE A4	REAL
@ATTRIBUTE A5	REAL
@ATTRIBUTE A6	REAL
@ATTRIBUTE A7	REAL
@ATTRIBUTE A8	REAL
@ATTRIBUTE A9	REAL
@ATTRIBUTE A10	REAL
@ATTRIBUTE A11	REAL
@ATTRIBUTE A12	REAL
@ATTRIBUTE A13	REAL
@ATTRIBUTE A14	REAL
@ATTRIBUTE A15	REAL
@ATTRIBUTE A16	REAL
@ATTRIBUTE A17	REAL
@ATTRIBUTE A18	REAL
@ATTRIBUTE A19	REAL
@ATTRIBUTE A20	REAL
@ATTRIBUTE A21	REAL
@ATTRIBUTE A22	REAL
@ATTRIBUTE A23	REAL
@ATTRIBUTE A24	REAL
@ATTRIBUTE A25	REAL
@ATTRIBUTE A26	REAL
@ATTRIBUTE A27	REAL
@ATTRIBUTE A28	REAL
@ATTRIBUTE A29	REAL
@ATTRIBUTE A30	REAL
@ATTRIBUTE A31	REAL
@ATTRIBUTE A32	REAL
@ATTRIBUTE A33	REAL
@ATTRIBUTE A34	REAL
@ATTRIBUTE A35	REAL
@ATTRIBUTE A36	REAL
@ATTRIBUTE A37	REAL
@ATTRIBUTE A38	REAL
@ATTRIBUTE class {1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30}

@DATA
0.042918, 0.092275, 0.143777, 0.184549, 0.221030, 0.263948, 0.298283, 0.336910, 0.377682, 0.416309, 0.461373, 0.508584, 0.553648, 0.603004, 0.656652, 0.716738, 0.785408, 0.849785, 0.905579, 0.954936, 0.997854, 0.997854, 0.997854, 0.997854, 0.997854, 0.997854, 0.997854, 0.997854, 0.997854, 0.997854, 0.997854, 0.997854, 0.997854, 0.997854, 0.997854, 0.997854, 0.997854, 0.997854, 17
0.037611, 0.092920, 0.141593, 0.185841, 0.225664, 0.261062, 0.298673, 0.338496, 0.376106, 0.418142, 0.457965, 0.500000, 0.548673, 0.599558, 0.646018, 0.701327, 0.769912, 0.834071, 0.889381, 0.940265, 0.995575, 0.997788, 0.997788, 0.997788, 0.997788, 0.997788, 0.997788, 0.997788, 0.997788, 0.997788, 0.997788, 0.997788, 0.997788, 0.997788, 0.997788, 0.997788, 0.997788, 0.997788, 17
0.029570, 0.086022, 0.131720, 0.169355, 0.204301, 0.239247, 0.274194, 0.309140, 0.349462, 0.389785, 0.427419, 0.475806, 0.521505, 0.569892, 0.629032, 0.693548, 0.768817, 0.838710, 0.900538, 0.948925, 0.997312, 0.997312, 0.997312, 0.997312, 0.997312, 0.997312, 0.997312, 0.997312, 0.997312, 0.997312, 0.997312, 0.997312, 0.997312, 0.997312, 0.997312, 0.997312, 0.997312, 0.997312, 17
0.040323, 0.088710, 0.134409, 0.182796, 0.217742, 0.255376, 0.298387, 0.336022, 0.376344, 0.413978, 0.462366, 0.508065, 0.551075, 0.607527, 0.661290, 0.725806, 0.790323, 0.854839, 0.908602, 0.967742, 0.997312, 0.997312, 0.997312, 0.997312, 0.997312, 0.997312, 0.997312, 0.997312, 0.997312, 0.997312, 0.997312, 0.997312, 0.997312, 0.997312, 0.997312, 0.997312, 0.997312, 0.997312, 17
0.037736, 0.082547, 0.129717, 0.174528, 0.212264, 0.252358, 0.297170, 0.334906, 0.377358, 0.415094, 0.457547, 0.504717, 0.554245, 0.603774, 0.662736, 0.724057, 0.792453, 0.858491, 0.922170, 0.983491, 0.997642, 0.997642, 0.997642, 0.997642, 0.997642, 0.997642, 0.997642, 0.997642, 0.997642, 0.997642, 0.997642, 0.997642, 0.997642, 0.997642, 0.997642, 0.997642, 0.997642, 0.997642, 17
0.036842, 0.086842, 0.136842, 0.176316, 0.215789, 0.257895, 0.294737, 0.334211, 0.376316, 0.421053, 0.463158, 0.507895, 0.555263, 0.607895, 0.665789, 0.723684, 0.786842, 0.855263, 0.915789, 0.968421, 0.997368, 0.997368, 0.997368, 0.997368, 0.997368, 0.997368, 0.997368, 0.997368, 0.997368, 0.997368, 0.997368, 0.997368, 0.997368, 0.997368, 0.997368, 0.997368, 0.997368, 0.997368, 17
0.039683, 0.092593, 0.137566, 0.177249, 0.214286, 0.253968, 0.291005, 0.328042, 0.365079, 0.404762, 0.452381, 0.500000, 0.544974, 0.597884, 0.653439, 0.708995, 0.772487, 0.838624, 0.894180, 0.944444, 0.997354, 0.997354, 0.997354, 0.997354, 0.997354, 0.997354, 0.997354, 0.997354, 0.997354, 0.997354, 0.997354, 0.997354, 0.997354, 0.997354, 0.997354, 0.997354, 0.997354, 0.997354, 17
0.035191, 0.087977, 0.137830, 0.181818, 0.228739, 0.266862, 0.310850, 0.351906, 0.395894, 0.436950, 0.483871, 0.530792, 0.580645, 0.630499, 0.686217, 0.741935, 0.800587, 0.853372, 0.912023, 0.967742, 0.997067, 0.997067, 0.997067, 0.997067, 0.997067, 0.997067, 0.997067, 0.997067, 0.997067, 0.997067, 0.997067, 0.997067, 0.997067, 0.997067, 0.997067, 0.997067, 0.997067, 0.997067, 17
0.039906, 0.084507, 0.131455, 0.176056, 0.215962, 0.255869, 0.298122, 0.338028, 0.373239, 0.413146, 0.457746, 0.500000, 0.553991, 0.603286, 0.664319, 0.725352, 0.788732, 0.856808, 0.920188, 0.976526, 0.997653, 0.997653, 0.997653, 0.997653, 0.997653, 0.997653, 0.997653, 0.997653, 0.997653, 0.997653, 0.997653, 0.997653, 0.997653, 0.997653, 0.997653, 0.997653, 0.997653, 0.997653, 17
0.034121, 0.086614, 0.136483, 0.175853, 0.215223, 0.254593, 0.293963, 0.333333, 0.377953, 0.422572, 0.461942, 0.506562, 0.553806, 0.606299, 0.661417, 0.719160, 0.782152, 0.850394, 0.905512, 0.963255, 0.997375, 0.997375, 0.997375, 0.997375, 0.997375, 0.997375, 0.997375, 0.997375, 0.997375, 0.997375, 0.997375, 0.997375, 0.997375, 0.997375, 0.997375, 0.997375, 0.997375, 0.997375, 17
0.040881, 0.088050, 0.138365, 0.185535, 0.229560, 0.270440, 0.314465, 0.358491, 0.405660, 0.449686, 0.503145, 0.547170, 0.597484, 0.647799, 0.704403, 0.761006, 0.814465, 0.871069, 0.924528, 0.977987, 0.996855, 0.996855, 0.996855, 0.996855, 0.996855, 0.996855, 0.996855, 0.996855, 0.996855, 0.996855, 0.996855, 0.996855, 0.996855, 0.996855, 0.996855, 0.996855, 0.996855, 0.996855, 17
0.033233, 0.090634, 0.138973, 0.181269, 0.217523, 0.262840, 0.302115, 0.347432, 0.389728, 0.438066, 0.480363, 0.534743, 0.586103, 0.637462, 0.694864, 0.746224, 0.803625, 0.858006, 0.915408, 0.966767, 0.996979, 0.996979, 0.996979, 0.996979, 0.996979, 0.996979, 0.996979, 0.996979, 0.996979, 0.996979, 0.996979, 0.996979, 0.996979, 0.996979, 0.996979, 0.996979, 0.996979, 0.996979, 17
0.040816, 0.087464, 0.134111, 0.174927, 0.218659, 0.259475, 0.294461, 0.335277, 0.373178, 0.416910, 0.457726, 0.498542, 0.548105, 0.600583, 0.661808, 0.717201, 0.778426, 0.845481, 0.900875, 0.959184, 0.997085, 0.997085, 0.997085, 0.997085, 0.997085, 0.997085, 0.997085, 0.997085, 0.997085, 0.997085, 0.997085, 0.997085, 0.997085, 0.997085, 0.997085, 0.997085, 0.997085, 0.997085, 17
0.043689, 0.094660, 0.143204, 0.186893, 0.225728, 0.266990, 0.308252, 0.349515, 0.390777, 0.434466, 0.483010, 0.529126, 0.575243, 0.628641, 0.686893, 0.745146, 0.803398, 0.859223, 0.912621, 0.961165, 0.997573, 0.997573, 0.997573, 0.997573, 0.997573, 0.997573, 0.997573, 0.997573, 0.997573, 0.997573, 0.997573, 0.997573, 0.997573, 0.997573, 0.997573, 0.997573, 0.997573, 0.997573, 17
0.035088, 0.092105, 0.138158, 0.184211, 0.217105, 0.252193, 0.287281, 0.320175, 0.355263, 0.390351, 0.427632, 0.462719, 0.500000, 0.550439, 0.594298, 0.642544, 0.695175, 0.793860, 0.859649, 0.916667, 0.967105, 0.997807, 0.997807, 0.997807, 0.997807, 0.997807, 0.997807, 0.997807, 0.997807, 0.997807, 0.997807, 0.997807, 0.997807, 0.997807, 0.997807, 0.997807, 0.997807, 0.997807, 17
0.042827, 0.094218, 0.141328, 0.186296, 0.220557, 0.263383, 0.299786, 0.338330, 0.376874, 0.417559, 0.464668, 0.509636, 0.554604, 0.601713, 0.655246, 0.717345, 0.783726, 0.847966, 0.903640, 0.955032, 0.997859, 0.997859, 0.997859, 0.997859, 0.997859, 0.997859, 0.997859, 0.997859, 0.997859, 0.997859, 0.997859, 0.997859, 0.997859, 0.997859, 0.997859, 0.997859, 0.997859, 0.997859, 17
0.043689, 0.092233, 0.145631, 0.189320, 0.233010, 0.271845, 0.310680, 0.349515, 0.390777, 0.432039, 0.475728, 0.521845, 0.570388, 0.614078, 0.667476, 0.725728, 0.786408, 0.837379, 0.890777, 0.944175, 0.995146, 0.997573, 0.997573, 0.997573, 0.997573, 0.997573, 0.997573, 0.997573, 0.997573, 0.997573, 0.997573, 0.997573, 0.997573, 0.997573, 0.997573, 0.997573, 0.997573, 0.997573, 17
0.042035, 0.092920, 0.141593, 0.185841, 0.223451, 0.263274, 0.300885, 0.340708, 0.378319, 0.415929, 0.457965, 0.504425, 0.553097, 0.599558, 0.650442, 0.701327, 0.772124, 0.831858, 0.889381, 0.942478, 0.997788, 0.997788, 0.997788, 0.997788, 0.997788, 0.997788, 0.997788, 0.997788, 0.997788, 0.997788, 0.997788, 0.997788, 0.997788, 0.997788, 0.997788, 0.997788, 0.997788, 0.997788, 17
0.031161, 0.084986, 0.133144, 0.178470, 0.220963, 0.271955, 0.308782, 0.354108, 0.399433, 0.447592, 0.495751, 0.543909, 0.589235, 0.643059, 0.694051, 0.750708, 0.807365, 0.866856, 0.917847, 0.971671, 0.997167, 0.997167, 0.997167, 0.997167, 0.997167, 0.997167, 0.997167, 0.997167, 0.997167, 0.997167, 0.997167, 0.997167, 0.997167, 0.997167, 0.997167, 0.997167, 0.997167, 0.997167, 18
0.038567, 0.085399, 0.134986, 0.176309, 0.223140, 0.264463, 0.303030, 0.347107, 0.393939, 0.440771, 0.487603, 0.531680, 0.584022, 0.633609, 0.688705, 0.741047, 0.801653, 0.856749, 0.909091, 0.964187, 0.997245, 0.997245, 0.997245, 0.997245, 0.997245, 0.997245, 0.997245, 0.997245, 0.997245, 0.997245, 0.997245, 0.997245, 0.997245, 0.997245, 0.997245, 0.997245, 0.997245, 0.997245, 18
0.029240, 0.084795, 0.128655, 0.172515, 0.216374, 0.257310, 0.301170, 0.345029, 0.385965, 0.432749, 0.476608, 0.526316, 0.573099, 0.628655, 0.675439, 0.730994, 0.795322, 0.850877, 0.909357, 0.964912, 0.997076, 0.997076, 0.997076, 0.997076, 0.997076, 0.997076, 0.997076, 0.997076, 0.997076, 0.997076, 0.997076, 0.997076, 0.997076, 0.997076, 0.997076, 0.997076, 0.997076, 0.997076, 18
0.030986, 0.084507, 0.132394, 0.174648, 0.219718, 0.261972, 0.304225, 0.349296, 0.388732, 0.433803, 0.478873, 0.526761, 0.577465, 0.630986, 0.676056, 0.726761, 0.777465, 0.842254, 0.901408, 0.960563, 0.997183, 0.997183, 0.997183, 0.997183, 0.997183, 0.997183, 0.997183, 0.997183, 0.997183, 0.997183, 0.997183, 0.997183, 0.997183, 0.997183, 0.997183, 0.997183, 0.997183, 0.997183, 18
0.025559, 0.070288, 0.105431, 0.143770, 0.178914, 0.214058, 0.252396, 0.287540, 0.329073, 0.373802, 0.418530, 0.460064, 0.514377, 0.562300, 0.613419, 0.670927, 0.738019, 0.808307, 0.875399, 0.932907, 0.990415, 0.996805, 0.996805, 0.996805, 0.996805, 0.996805, 0.996805, 0.996805, 0.996805, 0.996805, 0.996805, 0.996805, 0.996805, 0.996805, 0.996805, 0.996805, 0.996805, 0.996805, 18
0.036675, 0.085575, 0.127139, 0.168704, 0.210269, 0.251834, 0.293399, 0.337408, 0.378973, 0.427873, 0.476773, 0.523227, 0.569682, 0.616137, 0.669927, 0.728606, 0.787286, 0.848411, 0.904645, 0.958435, 0.997555, 0.997555, 0.997555, 0.997555, 0.997555, 0.997555, 0.997555, 0.997555, 0.997555, 0.997555, 0.997555, 0.997555, 0.997555, 0.997555, 0.997555, 0.997555, 0.997555, 0.997555, 18
0.034483, 0.088670, 0.137931, 0.184729, 0.226601, 0.266010, 0.310345, 0.354680, 0.396552, 0.445813, 0.495074, 0.536946, 0.586207, 0.635468, 0.687192, 0.736453, 0.795567, 0.852217, 0.908867, 0.963054, 0.997537, 0.997537, 0.997537, 0.997537, 0.997537, 0.997537, 0.997537, 0.997537, 0.997537, 0.997537, 0.997537, 0.997537, 0.997537, 0.997537, 0.997537, 0.997537, 0.997537, 0.997537, 18
0.031603, 0.081264, 0.126411, 0.167043, 0.207675, 0.250564, 0.291196, 0.334086, 0.374718, 0.422122, 0.467269, 0.512415, 0.562077, 0.611738, 0.661400, 0.720090, 0.778781, 0.839729, 0.898420, 0.952596, 0.997743, 0.997743, 0.997743, 0.997743, 0.997743, 0.997743, 0.997743, 0.997743, 0.997743, 0.997743, 0.997743, 0.997743, 0.997743, 0.997743, 0.997743, 0.997743, 0.997743, 0.997743, 18
0.036530, 0.089041, 0.132420, 0.178082, 0.219178, 0.257991, 0.301370, 0.342466, 0.388128, 0.433790, 0.479452, 0.525114, 0.575342, 0.627854, 0.678082, 0.730594, 0.794521, 0.849315, 0.904110, 0.956621, 0.997717, 0.997717, 0.997717, 0.997717, 0.997717, 0.997717, 0.997717, 0.997717, 0.997717, 0.997717, 0.997717, 0.997717, 0.997717, 0.997717, 0.997717, 0.997717, 0.997717, 0.997717, 18
0.028169, 0.084507, 0.132394, 0.177465, 0.216901, 0.261972, 0.301408, 0.340845, 0.383099, 0.428169, 0.467606, 0.515493, 0.557746, 0.614085, 0.664789, 0.715493, 0.771831, 0.833803, 0.892958, 0.949296, 0.997183, 0.997183, 0.997183, 0.997183, 0.997183, 0.997183, 0.997183, 0.997183, 0.997183, 0.997183, 0.997183, 0.997183, 0.997183, 0.997183, 0.997183, 0.997183, 0.997183, 0.997183, 18
0.028497, 0.080311, 0.126943, 0.163212, 0.207254, 0.246114, 0.282383, 0.323834, 0.365285, 0.411917, 0.458549, 0.507772, 0.562176, 0.608808, 0.660622, 0.712435, 0.764249, 0.821244, 0.883420, 0.945596, 0.997409, 0.997409, 0.997409, 0.997409, 0.997409, 0.997409, 0.997409, 0.997409, 0.997409, 0.997409, 0.997409, 0.997409, 0.997409, 0.997409, 0.997409, 0.997409, 0.997409, 0.997409, 18
0.034211, 0.084211, 0.131579, 0.173684, 0.210526, 0.252632, 0.292105, 0.334211, 0.378947, 0.423684, 0.463158, 0.510526, 0.557895, 0.610526, 0.663158, 0.713158, 0.771053, 0.834211, 0.889474, 0.947368, 0.997368, 0.997368, 0.997368, 0.997368, 0.997368, 0.997368, 0.997368, 0.997368, 0.997368, 0.997368, 0.997368, 0.997368, 0.997368, 0.997368, 0.997368, 0.997368, 0.997368, 0.997368, 18
0.037363, 0.087912, 0.131868, 0.175824, 0.217582, 0.259341, 0.303297, 0.345055, 0.389011, 0.432967, 0.481319, 0.529670, 0.578022, 0.624176, 0.679121, 0.742857, 0.797802, 0.857143, 0.909890, 0.962637, 0.997802, 0.997802, 0.997802, 0.997802, 0.997802, 0.997802, 0.997802, 0.997802, 0.997802, 0.997802, 0.997802, 0.997802, 0.997802, 0.997802, 0.997802, 0.997802, 0.997802, 0.997802, 18
0.034653, 0.086634, 0.133663, 0.178218, 0.220297, 0.262376, 0.306931, 0.346535, 0.391089, 0.433168, 0.475248, 0.524752, 0.571782, 0.621287, 0.670792, 0.725248, 0.777228, 0.836634, 0.896040, 0.952970, 0.997525, 0.997525, 0.997525, 0.997525, 0.997525, 0.997525, 0.997525, 0.997525, 0.997525, 0.997525, 0.997525, 0.997525, 0.997525, 0.997525, 0.997525, 0.997525, 0.997525, 0.997525, 18
0.034568, 0.088889, 0.138272, 0.187654, 0.227160, 0.269136, 0.311111, 0.355556, 0.402469, 0.449383, 0.498765, 0.543210, 0.590123, 0.641975, 0.693827, 0.745679, 0.802469, 0.859259, 0.913580, 0.965432, 0.997531, 0.997531, 0.997531, 0.997531, 0.997531, 0.997531, 0.997531, 0.997531, 0.997531, 0.997531, 0.997531, 0.997531, 0.997531, 0.997531, 0.997531, 0.997531, 0.997531, 0.997531, 18
0.024390, 0.070122, 0.103659, 0.137195, 0.173780, 0.204268, 0.234756, 0.268293, 0.307927, 0.350610, 0.393293, 0.445122, 0.500000, 0.557927, 0.612805, 0.679878, 0.731707, 0.807927, 0.881098, 0.942073, 0.996951, 0.996951, 0.996951, 0.996951, 0.996951, 0.996951, 0.996951, 0.996951, 0.996951, 0.996951, 0.996951, 0.996951, 0.996951, 0.996951, 0.996951, 0.996951, 0.996951, 0.996951, 18
0.038781, 0.085873, 0.135734, 0.182825, 0.227147, 0.268698, 0.315789, 0.357341, 0.404432, 0.451524, 0.498615, 0.548476, 0.595568, 0.648199, 0.700831, 0.756233, 0.811634, 0.867036, 0.919668, 0.972299, 0.997230, 0.997230, 0.997230, 0.997230, 0.997230, 0.997230, 0.997230, 0.997230, 0.997230, 0.997230, 0.997230, 0.997230, 0.997230, 0.997230, 0.997230, 0.997230, 0.997230, 0.997230, 18
0.030303, 0.074380, 0.112948, 0.157025, 0.198347, 0.236915, 0.275482, 0.311295, 0.355372, 0.402204, 0.449036, 0.490358, 0.539945, 0.584022, 0.641873, 0.694215, 0.752066, 0.818182, 0.878788, 0.936639, 0.994490, 0.997245, 0.997245, 0.997245, 0.997245, 0.997245, 0.997245, 0.997245, 0.997245, 0.997245, 0.997245, 0.997245, 0.997245, 0.997245, 0.997245, 0.997245, 0.997245, 0.997245, 18
0.024465, 0.070336, 0.107034, 0.149847, 0.186544, 0.223242, 0.259939, 0.299694, 0.348624, 0.400612, 0.446483, 0.498471, 0.553517, 0.608563, 0.660550, 0.718654, 0.779817, 0.840979, 0.902141, 0.957187, 0.996942, 0.996942, 0.996942, 0.996942, 0.996942, 0.996942, 0.996942, 0.996942, 0.996942, 0.996942, 0.996942, 0.996942, 0.996942, 0.996942, 0.996942, 0.996942, 0.996942, 0.996942, 18
0.031915, 0.085106, 0.132979, 0.178191, 0.220745, 0.265957, 0.305851, 0.348404, 0.393617, 0.441489, 0.486702, 0.534574, 0.585106, 0.632979, 0.686170, 0.734043, 0.789894, 0.851064, 0.901596, 0.960106, 0.997340, 0.997340, 0.997340, 0.997340, 0.997340, 0.997340, 0.997340, 0.997340, 0.997340, 0.997340, 0.997340, 0.997340, 0.997340, 0.997340, 0.997340, 0.997340, 0.997340, 0.997340, 18
0.034606, 0.081146, 0.130072, 0.167064, 0.202864, 0.241050, 0.276850, 0.318616, 0.363962, 0.409308, 0.468974, 0.528640, 0.590692, 0.645585, 0.702864, 0.760143, 0.824582, 0.886635, 0.939141, 0.989260, 0.998807, 0.998807, 0.998807, 0.998807, 0.998807, 0.998807, 0.998807, 0.998807, 0.998807, 0.998807, 0.998807, 0.998807, 0.998807, 0.998807, 0.998807, 0.998807, 0.998807, 0.998807, 19
0.041575, 0.085339, 0.135667, 0.172867, 0.218818, 0.260394, 0.306346, 0.350109, 0.396061, 0.444201, 0.494530, 0.547046, 0.599562, 0.654267, 0.711160, 0.765864, 0.818381, 0.875274, 0.932166, 0.980306, 0.997812, 0.997812, 0.997812, 0.997812, 0.997812, 0.997812, 0.997812, 0.997812, 0.997812, 0.997812, 0.997812, 0.997812, 0.997812, 0.997812, 0.997812, 0.997812, 0.997812, 0.997812, 19
0.035398, 0.086283, 0.134956, 0.174779, 0.219027, 0.261062, 0.305310, 0.351770, 0.400442, 0.446903, 0.497788, 0.550885, 0.608407, 0.663717, 0.714602, 0.769912, 0.820796, 0.878319, 0.924779, 0.977876, 0.997788, 0.997788, 0.997788, 0.997788, 0.997788, 0.997788, 0.997788, 0.997788, 0.997788, 0.997788, 0.997788, 0.997788, 0.997788, 0.997788, 0.997788, 0.997788, 0.997788, 0.997788, 19
0.036866, 0.087558, 0.129032, 0.165899, 0.207373, 0.246544, 0.285714, 0.327189, 0.373272, 0.423963, 0.472350, 0.529954, 0.585253, 0.635945, 0.688940, 0.746544, 0.801843, 0.854839, 0.910138, 0.960829, 0.997696, 0.997696, 0.997696, 0.997696, 0.997696, 0.997696, 0.997696, 0.997696, 0.997696, 0.997696, 0.997696, 0.997696, 0.997696, 0.997696, 0.997696, 0.997696, 0.997696, 0.997696, 19
0.034722, 0.078704, 0.122685, 0.168981, 0.210648, 0.256944, 0.303241, 0.344907, 0.386574, 0.430556, 0.483796, 0.541667, 0.594907, 0.650463, 0.712963, 0.770833, 0.824074, 0.881944, 0.937500, 0.988426, 0.997685, 0.997685, 0.997685, 0.997685, 0.997685, 0.997685, 0.997685, 0.997685, 0.997685, 0.997685, 0.997685, 0.997685, 0.997685, 0.997685, 0.997685, 0.997685, 0.997685, 0.997685, 19
0.037815, 0.084034, 0.132353, 0.174370, 0.216387, 0.260504, 0.304622, 0.350840, 0.394958, 0.439076, 0.491597, 0.548319, 0.600840, 0.657563, 0.707983, 0.762605, 0.815126, 0.871849, 0.918067, 0.970588, 0.997899, 0.997899, 0.997899, 0.997899, 0.997899, 0.997899, 0.997899, 0.997899, 0.997899, 0.997899, 0.997899, 0.997899, 0.997899, 0.997899, 0.997899, 0.997899, 0.997899, 0.997899, 19
0.035124, 0.084711, 0.132231, 0.173554, 0.219008, 0.262397, 0.305785, 0.351240, 0.398760, 0.446281, 0.495868, 0.543388, 0.599174, 0.659091, 0.710744, 0.766529, 0.822314, 0.878099, 0.927686, 0.979339, 0.997934, 0.997934, 0.997934, 0.997934, 0.997934, 0.997934, 0.997934, 0.997934, 0.997934, 0.997934, 0.997934, 0.997934, 0.997934, 0.997934, 0.997934, 0.997934, 0.997934, 0.997934, 19
0.029412, 0.083333, 0.127451, 0.169118, 0.210784, 0.247549, 0.286765, 0.325980, 0.370098, 0.421569, 0.475490, 0.531863, 0.593137, 0.647059, 0.698529, 0.752451, 0.808824, 0.865196, 0.921569, 0.973039, 0.997549, 0.997549, 0.997549, 0.997549, 0.997549, 0.997549, 0.997549, 0.997549, 0.997549, 0.997549, 0.997549, 0.997549, 0.997549, 0.997549, 0.997549, 0.997549, 0.997549, 0.997549, 19
0.039024, 0.085366, 0.131707, 0.175610, 0.214634, 0.253659, 0.292683, 0.334146, 0.380488, 0.421951, 0.475610, 0.526829, 0.575610, 0.636585, 0.700000, 0.756098, 0.812195, 0.870732, 0.919512, 0.970732, 0.997561, 0.997561, 0.997561, 0.997561, 0.997561, 0.997561, 0.997561, 0.997561, 0.997561, 0.997561, 0.997561, 0.997561, 0.997561, 0.997561, 0.997561, 0.997561, 0.997561, 0.997561, 19
0.026119, 0.074627, 0.125622, 0.166667, 0.207711, 0.247512, 0.288557, 0.329602, 0.380597, 0.426617, 0.478856, 0.536070, 0.593284, 0.643035, 0.697761, 0.752488, 0.807214, 0.861940, 0.921642, 0.976368, 0.998756, 0.998756, 0.998756, 0.998756, 0.998756, 0.998756, 0.998756, 0.998756, 0.998756, 0.998756, 0.998756, 0.998756, 0.998756, 0.998756, 0.998756, 0.998756, 0.998756, 0.998756, 19
0.039920, 0.083832, 0.131737, 0.173653, 0.219561, 0.265469, 0.311377, 0.355289, 0.405190, 0.453094, 0.504990, 0.552894, 0.604790, 0.658683, 0.714571, 0.768463, 0.822355, 0.876248, 0.928144, 0.984032, 0.998004, 0.998004, 0.998004, 0.998004, 0.998004, 0.998004, 0.998004, 0.998004, 0.998004, 0.998004, 0.998004, 0.998004, 0.998004, 0.998004, 0.998004, 0.998004, 0.998004, 0.998004, 19
0.035714, 0.080357, 0.127232, 0.165179, 0.207589, 0.243304, 0.287946, 0.332589, 0.383929, 0.433036, 0.477679, 0.529018, 0.589286, 0.640625, 0.700893, 0.754464, 0.810268, 0.879464, 0.930804, 0.988839, 0.997768, 0.997768, 0.997768, 0.997768, 0.997768, 0.997768, 0.997768, 0.997768, 0.997768, 0.997768, 0.997768, 0.997768, 0.997768, 0.997768, 0.997768, 0.997768, 0.997768, 0.997768, 19
0.032864, 0.084507, 0.126761, 0.166667, 0.206573, 0.244131, 0.288732, 0.333333, 0.382629, 0.429577, 0.485915, 0.542254, 0.598592, 0.654930, 0.713615, 0.767606, 0.819249, 0.875587, 0.929577, 0.978873, 0.997653, 0.997653, 0.997653, 0.997653, 0.997653, 0.997653, 0.997653, 0.997653, 0.997653, 0.997653, 0.997653, 0.997653, 0.997653, 0.997653, 0.997653, 0.997653, 0.997653, 0.997653, 19
0.024752, 0.071782, 0.118812, 0.160891, 0.198020, 0.232673, 0.264851, 0.299505, 0.334158, 0.388614, 0.448020, 0.507426, 0.564356, 0.626238, 0.685644, 0.742574, 0.804455, 0.876238, 0.930693, 0.982673, 0.997525, 0.997525, 0.997525, 0.997525, 0.997525, 0.997525, 0.997525, 0.997525, 0.997525, 0.997525, 0.997525, 0.997525, 0.997525, 0.997525, 0.997525, 0.997525, 0.997525, 0.997525, 19
0.033333, 0.083333, 0.133333, 0.175000, 0.218750, 0.266667, 0.306250, 0.354167, 0.395833, 0.443750, 0.493750, 0.547917, 0.600000, 0.658333, 0.710417, 0.764583, 0.818750, 0.870833, 0.920833, 0.966667, 0.997917, 0.997917, 0.997917, 0.997917, 0.997917, 0.997917, 0.997917, 0.997917, 0.997917, 0.997917, 0.997917, 0.997917, 0.997917, 0.997917, 0.997917, 0.997917, 0.997917, 0.997917, 19
0.036446, 0.088838, 0.132118, 0.168565, 0.214123, 0.259681, 0.293850, 0.337130, 0.387244, 0.432802, 0.485194, 0.537585, 0.589977, 0.642369, 0.697039, 0.753986, 0.806378, 0.858770, 0.913440, 0.963554, 0.997722, 0.997722, 0.997722, 0.997722, 0.997722, 0.997722, 0.997722, 0.997722, 0.997722, 0.997722, 0.997722, 0.997722, 0.997722, 0.997722, 0.997722, 0.997722, 0.997722, 0.997722, 19
0.028205, 0.069231, 0.115385, 0.156410, 0.192308, 0.225641, 0.261538, 0.300000, 0.338462, 0.374359, 0.417949, 0.469231, 0.520513, 0.576923, 0.638462, 0.702564, 0.764103, 0.835897, 0.900000, 0.958974, 0.997436, 0.997436, 0.997436, 0.997436, 0.997436, 0.997436, 0.997436, 0.997436, 0.997436, 0.997436, 0.997436, 0.997436, 0.997436, 0.997436, 0.997436, 0.997436, 0.997436, 0.997436, 19
0.023810, 0.056548, 0.098214, 0.133929, 0.160714, 0.190476, 0.223214, 0.255952, 0.288690, 0.339286, 0.398810, 0.452381, 0.514881, 0.586310, 0.657738, 0.714286, 0.776786, 0.830357, 0.895833, 0.949405, 0.997024, 0.997024, 0.997024, 0.997024, 0.997024, 0.997024, 0.997024, 0.997024, 0.997024, 0.997024, 0.997024, 0.997024, 0.997024, 0.997024, 0.997024, 0.997024, 0.997024, 0.997024, 19
0.029268, 0.078049, 0.126829, 0.170732, 0.212195, 0.251220, 0.292683, 0.334146, 0.380488, 0.429268, 0.478049, 0.536585, 0.592683, 0.648780, 0.700000, 0.756098, 0.812195, 0.870732, 0.926829, 0.982927, 0.997561, 0.997561, 0.997561, 0.997561, 0.997561, 0.997561, 0.997561, 0.997561, 0.997561, 0.997561, 0.997561, 0.997561, 0.997561, 0.997561, 0.997561, 0.997561, 0.997561, 0.997561, 19
